

latent_semantics 1
26, -25.902580617188296
20, -26.097590054638196
19, -26.114306718791887
13, -26.199675512601015
12, -26.203044370392004
21, -26.265669789817043
17, -26.300888262953688
29, -26.391344431704987
5, -26.39823742131799
11, -26.420489955483752
8, -26.479811981452055
37, -26.64651607389601
3, -26.680907120844726
36, -26.747931208026085
30, -26.7480315656892
16, -26.782992708170006
1, -26.800585684998516
39, -26.8390162277705
2, -26.847369255830163
14, -26.88300842793493
38, -26.91577153893862
28, -26.93473242266183
18, -26.960105064435837
27, -26.985909464858413
33, -26.990225907910087
24, -27.004453940797536
15, -27.008886947132712
32, -27.038696580616463
25, -27.111208047450646
22, -27.131060846152003
4, -27.157103146653974
34, -27.20639682994242
6, -27.40157451657707
31, -27.467910701175995
35, -27.501118171698135
10, -27.6476544040851
9, -27.660238527939466
23, -28.064108029478113
7, -28.81376579925877
0, -30.022721031240657


latent_semantics 2
8, 2.521046169941765
4, 2.1506754751340025
11, 1.8840066320763589
29, 1.6940096384825891
34, 1.6903633053191838
9, 1.6422353172686497
2, 1.5812043378841718
39, 1.5427348264633
5, 1.3852935727378946
20, 1.339597858687754
22, 1.2775784735470712
32, 1.1433022693657957
37, 0.8574355792020683
12, 0.6983458033816193
30, 0.5413545698248728
17, 0.5294325488369044
24, 0.42806189002966544
28, 0.3900208904930612
19, 0.30567415311661583
3, 0.1742322165100624
16, 0.1512935231269467
25, -0.01460200819072072
26, -0.07112848303168424
7, -0.1915853447466512
38, -0.4828989628856322
21, -0.567730763455723
13, -0.8800191586537067
0, -1.07548976594542
14, -1.1391798231362285
36, -1.165163821599788
18, -1.4071682686950588
27, -1.4158506829322464
6, -1.4802546534602328
35, -1.515126463544587
1, -1.6166229636104505
23, -1.6694520167626792
15, -1.6962251296172295
31, -2.207518997941995
33, -2.3014194607619824
10, -2.5463110261207436


latent_semantics 3
0, 2.7696747721114985
7, 2.5003434064647942
9, 1.7010766474222256
15, 1.4515025726202533
10, 1.2211322653906693
23, 1.1127035581388556
17, 0.9624155775230657
14, 0.8652686718107836
22, 0.7116904603107898
31, 0.5301281513158419
39, 0.5008032296262648
37, 0.41478942918245326
11, 0.38389811416142183
28, 0.23297794258997037
24, 0.19306600578726665
20, 0.18939067245118524
8, 0.10661773265173656
6, 0.052417983714467216
34, -0.02897149673463475
2, -0.14601037906849712
3, -0.16565161481392
18, -0.18099338945791774
38, -0.1986317665316248
29, -0.2813416837132133
25, -0.360736098725348
4, -0.46627870734039695
16, -0.5581459817684705
5, -0.7084983608872941
35, -0.7982676619317609
21, -0.8545251720851701
26, -0.9018092381824278
19, -0.9122819564804275
12, -0.9421846931150446
32, -0.9660672488476145
13, -1.0432068466331992
27, -1.1667941471117427
1, -1.386437251548946
36, -1.4021527287334132
33, -1.5542298654887605
30, -1.6270253115541784
