0.000000000000000000e+00,4.874935674000164809e+00,5.017409820232393791e+00,4.836027320265452012e+00,5.017969446720702997e+00,4.883199263852405991e+00,4.869656941952850815e+00,5.024550969129984779e+00,4.896071370196640515e+00,4.975052073155345589e+00,4.824170156683375232e+00,4.847414202913303605e+00,4.838988586656149060e+00,4.792428039736231327e+00,4.831863123883992195e+00,4.646763033237262697e+00,4.841890590012685180e+00,4.678746612837550778e+00,4.874223270136158526e+00,4.825100114679035990e+00,4.794351876549338698e+00,4.882354343029557953e+00,4.872226085132861151e+00,4.718746514741125608e+00,4.940344099572399728e+00,4.960899823918179408e+00,4.804542787208124111e+00,4.987731411555702543e+00,4.840718236087058202e+00,4.950984592561535003e+00,5.016948946257929975e+00,4.849552847960345581e+00,5.067104531244658538e+00,4.917111861279697571e+00,5.073469065937526778e+00,4.940805741912053684e+00,4.866403289109683783e+00,4.784241271229546122e+00,4.923577132541203660e+00,4.892888660227962205e+00
4.874935674000164809e+00,0.000000000000000000e+00,4.476559507835522034e+00,4.197422925472086952e+00,4.570429811795668762e+00,4.283982040520601053e+00,4.337911546164833432e+00,4.693802323360410256e+00,4.559727571122777157e+00,4.693756247784477864e+00,4.343433004064989333e+00,4.502190579375537460e+00,4.226653217199557666e+00,3.994031741209534303e+00,4.320877023817127238e+00,4.293747910518305844e+00,4.293514866226201043e+00,4.355400855923966752e+00,4.131741960793726243e+00,4.029663606802600384e+00,4.360978400056962911e+00,4.066286050800254515e+00,4.591271477723413597e+00,4.498936777950501842e+00,4.487697057885877250e+00,4.417687152473784629e+00,3.970848549891191404e+00,4.168484639860278840e+00,4.377316377945162706e+00,4.387796444414892250e+00,4.180423092384487838e+00,4.276775784136217951e+00,4.410586111472087012e+00,3.861895213559762841e+00,4.567453029674042320e+00,4.273590819630593174e+00,4.089385807505323989e+00,4.391944271078612516e+00,4.326880123973107395e+00,4.509935307667737980e+00
5.017409820232393791e+00,4.476559507835522034e+00,0.000000000000000000e+00,4.321367476492170567e+00,4.121525758808505024e+00,4.223339561627172500e+00,4.570235352713045707e+00,4.685318158278641398e+00,3.999607592447238069e+00,4.313617104845109296e+00,4.685781777162710604e+00,4.129493944116421567e+00,4.148431947550116128e+00,4.272349798621059236e+00,4.395906243303247862e+00,4.555421779858655817e+00,4.373527247302103405e+00,4.232140664135585872e+00,4.411863394609734534e+00,4.165808108924278663e+00,3.963434596140836597e+00,4.223445513047019872e+00,4.341892102870433590e+00,4.736567081352050401e+00,4.116223630465097649e+00,4.317903336864334030e+00,4.216625119127992427e+00,4.509314005375318679e+00,4.319246615148663260e+00,3.980689246908760026e+00,4.237347295458672392e+00,4.548869452433300431e+00,4.338675403532979757e+00,4.551094447757823680e+00,4.243647429503146995e+00,4.600878758997382079e+00,4.443745610778254473e+00,4.354222736226756041e+00,4.393279188427260173e+00,4.114648404927153891e+00
4.836027320265452012e+00,4.197422925472086952e+00,4.321367476492170567e+00,0.000000000000000000e+00,4.486318582236937580e+00,4.080615903833532343e+00,4.505371632061987874e+00,4.645428994491353158e+00,4.144464779186873393e+00,4.465127191404173246e+00,4.489413724673102735e+00,4.315088259976372242e+00,4.018580336430805033e+00,4.237146447333471677e+00,4.219064861338436501e+00,4.352804648811251731e+00,4.346055707471392360e+00,4.097100457537272256e+00,4.287759581568493239e+00,4.095874036849137312e+00,4.101150194173701635e+00,4.198823215142664544e+00,4.225634557784778700e+00,4.520739830555139172e+00,4.436667911418756383e+00,4.302404621728323164e+00,4.123384198222413310e+00,4.315170673248398536e+00,4.195417080949261468e+00,4.257176528510560942e+00,4.297055770776871064e+00,4.563424154852272707e+00,4.353962458188975759e+00,4.350605365873467356e+00,4.463677355683211445e+00,4.434586121365601485e+00,4.356181178057203951e+00,4.250665815586541108e+00,4.350242067034800542e+00,4.363249503057526013e+00
5.017969446720702997e+00,4.570429811795668762e+00,4.121525758808505024e+00,4.486318582236937580e+00,0.000000000000000000e+00,4.059997456262169457e+00,4.575316280662169000e+00,4.821705202421601832e+00,3.955984117868830641e+00,4.377454351560938761e+00,4.886531650979588193e+00,4.033439212802863771e+00,4.246232951538774003e+00,4.366016361952938851e+00,4.647173248999112438e+00,4.671622403184935379e+00,4.254711423902892697e+00,4.327162763948539492e+00,4.564333502401109577e+00,4.275901201564442644e+00,4.104319205454506125e+00,4.316112478688519438e+00,4.329984736241158316e+00,4.833209464110277409e+00,4.299223417005430647e+00,4.414928488649720428e+00,4.268190869929751941e+00,4.578304431399017105e+00,4.391774560750381085e+00,4.032488095512132276e+00,4.249265710064426216e+00,4.660686063039157112e+00,4.181458194135308837e+00,4.683538799662247953e+00,4.152331081605469265e+00,4.578877769399112729e+00,4.404291300549899368e+00,4.264088896934704387e+00,4.523438150301834604e+00,4.127333931616092855e+00
4.883199263852405991e+00,4.283982040520601053e+00,4.223339561627172500e+00,4.080615903833532343e+00,4.059997456262169457e+00,0.000000000000000000e+00,4.390123890721071120e+00,4.623846308090108437e+00,3.972236738247167498e+00,4.335129334429765890e+00,4.736419507592259492e+00,4.142005922152452335e+00,3.999768673493034665e+00,4.243681520846322996e+00,4.405851068759986333e+00,4.479947203572755221e+00,4.197273813884872418e+00,4.218650946402060953e+00,4.356635959377802791e+00,4.028668491698468301e+00,3.967657755504264028e+00,4.220811892783739694e+00,4.191856499914369927e+00,4.678757726741372025e+00,4.416529445943354837e+00,4.426929206541360351e+00,4.077080054103437767e+00,4.364237682423345532e+00,4.221634611607709253e+00,4.003245012935242819e+00,4.100973724695253786e+00,4.602216882554332145e+00,4.141979285540380751e+00,4.324225058343742489e+00,4.201312440118578628e+00,4.277566631906040584e+00,4.355161941009805027e+00,4.057938259679454873e+00,4.456828609061469493e+00,3.995093394785221630e+00
4.869656941952850815e+00,4.337911546164833432e+00,4.570235352713045707e+00,4.505371632061987874e+00,4.575316280662169000e+00,4.390123890721071120e+00,0.000000000000000000e+00,4.636677935203314505e+00,4.576598297833458062e+00,4.703240932872870594e+00,4.382949780914800364e+00,4.444751647247650261e+00,4.468206062592776640e+00,4.360216131564796704e+00,4.452051574026772762e+00,4.288849038508270262e+00,4.382608287857364893e+00,4.438788499513355745e+00,4.208790887589525020e+00,4.397928602845521340e+00,4.369164169582018253e+00,4.246450581703849814e+00,4.647760392708134347e+00,4.429970750311974292e+00,4.522386751137738692e+00,4.513384841898909094e+00,4.279800923314949657e+00,4.392867270759456488e+00,4.530084978026840403e+00,4.490315884180386519e+00,4.375071405790014190e+00,4.228431528768327397e+00,4.570624456495701260e+00,4.241493658637184971e+00,4.569741756016507672e+00,4.180046434466385463e+00,4.299221207041154180e+00,4.502303598181877753e+00,4.490953446110963476e+00,4.493416370143819449e+00
5.024550969129984779e+00,4.693802323360410256e+00,4.685318158278641398e+00,4.645428994491353158e+00,4.821705202421601832e+00,4.623846308090108437e+00,4.636677935203314505e+00,0.000000000000000000e+00,4.679480541174908304e+00,4.340293805924149595e+00,4.632900103410199755e+00,4.602076042711308546e+00,4.803289883152475959e+00,4.789488697507233717e+00,4.630199550892582394e+00,4.504334053854677222e+00,4.755603608088023293e+00,4.579924356368571203e+00,4.534549441492112365e+00,4.613472487885166728e+00,4.597217113257539900e+00,4.559099835910035203e+00,4.755847154498797025e+00,4.831251972196830557e+00,4.691767155896018338e+00,4.722204591354040026e+00,4.588721206048735901e+00,4.821878106306068723e+00,4.714242736966637537e+00,4.583252612051044395e+00,4.783409312633063237e+00,4.567283700633050003e+00,4.696268575795736311e+00,4.810221790838166811e+00,4.721120420861922184e+00,4.845824763722538009e+00,4.867653474764140675e+00,4.557473865131171920e+00,4.744177705578892734e+00,4.517902832805075874e+00
4.896071370196640515e+00,4.559727571122777157e+00,3.999607592447238069e+00,4.144464779186873393e+00,3.955984117868830641e+00,3.972236738247167498e+00,4.576598297833458062e+00,4.679480541174908304e+00,0.000000000000000000e+00,4.073893431580192903e+00,4.757362017875419902e+00,3.744037996389738332e+00,3.994277949981048792e+00,4.303693810709982692e+00,4.452265684824451064e+00,4.528459492763035499e+00,4.208075907318601594e+00,4.035670406319729508e+00,4.497602802715904069e+00,4.115876994210163176e+00,3.937929252873544783e+00,4.315409032492510732e+00,4.013879729693602627e+00,4.680868722447341312e+00,4.218228526247809640e+00,4.293699752513191470e+00,4.101311065608674866e+00,4.536022673535581973e+00,4.289353127363822793e+00,3.891497482144483211e+00,4.067300806730717255e+00,4.728798093590697249e+00,4.135447401808804102e+00,4.667079431821054669e+00,4.180421240298618279e+00,4.613406539531533568e+00,4.489093634663928079e+00,4.116606945161604969e+00,4.376963673100747521e+00,4.109647313715899308e+00
4.975052073155345589e+00,4.693756247784477864e+00,4.313617104845109296e+00,4.465127191404173246e+00,4.377454351560938761e+00,4.335129334429765890e+00,4.703240932872870594e+00,4.340293805924149595e+00,4.073893431580192903e+00,0.000000000000000000e+00,4.710069905982424032e+00,4.184164594323307007e+00,4.462752745031377977e+00,4.566411132770900494e+00,4.560116990356101851e+00,4.489139473773521516e+00,4.426579053451528800e+00,4.347143285218127318e+00,4.608642829533548202e+00,4.381996345437803697e+00,4.309010733454603503e+00,4.474612585512343976e+00,4.313887086652827385e+00,4.752983477228664988e+00,4.397775852255971785e+00,4.583484286315675504e+00,4.313753724771887121e+00,4.663670237102029326e+00,4.456374205479307626e+00,4.271970928831094305e+00,4.465581906866588291e+00,4.697863444443531655e+00,4.533801466459106422e+00,4.826153854409238164e+00,4.173621032424999377e+00,4.847578610821092759e+00,4.702444303357895095e+00,4.409879394898376326e+00,4.549139468336374392e+00,4.249498366244991665e+00
4.824170156683375232e+00,4.343433004064989333e+00,4.685781777162710604e+00,4.489413724673102735e+00,4.886531650979588193e+00,4.736419507592259492e+00,4.382949780914800364e+00,4.632900103410199755e+00,4.757362017875419902e+00,4.710069905982424032e+00,0.000000000000000000e+00,4.626695766493105211e+00,4.548437594627848135e+00,4.218593901832785598e+00,3.990679648411669334e+00,4.034895145359897128e+00,4.547079183849716877e+00,4.349709080102180714e+00,4.287060217760640057e+00,4.465971528983286198e+00,4.568040497638871322e+00,4.352204990771421755e+00,4.557182735021844344e+00,4.415058159905781210e+00,4.420826935269430713e+00,4.449248326452061697e+00,4.327964268549196802e+00,4.216590438981588917e+00,4.526092529176965584e+00,4.639432757428076926e+00,4.715667713821670937e+00,4.103889774716336980e+00,4.737128325860728850e+00,4.248219686939886053e+00,4.809168595450958428e+00,4.466481880193120091e+00,4.416737387457190245e+00,4.455952607072085847e+00,4.351688810263837581e+00,4.695006436571930841e+00
4.847414202913303605e+00,4.502190579375537460e+00,4.129493944116421567e+00,4.315088259976372242e+00,4.033439212802863771e+00,4.142005922152452335e+00,4.444751647247650261e+00,4.602076042711308546e+00,3.744037996389738332e+00,4.184164594323307007e+00,4.626695766493105211e+00,0.000000000000000000e+00,4.102228120369419528e+00,4.256246837939408501e+00,4.417507515882261870e+00,4.430097205940999316e+00,4.274086199105434858e+00,3.926003404665701968e+00,4.423767894519348154e+00,4.158421905153479869e+00,3.900299857624817790e+00,4.286387019996755754e+00,4.150038890871674546e+00,4.532142064582195040e+00,4.219177676376846264e+00,4.300534705883377384e+00,4.042333058965429160e+00,4.442450035753026327e+00,4.295105187403874147e+00,3.995909103068195023e+00,4.208214834862627818e+00,4.609471029626762473e+00,4.162235559268017582e+00,4.605558501904540414e+00,4.068030741671874395e+00,4.596469740540315208e+00,4.369618176329459480e+00,4.069564595528832207e+00,4.330330058250477343e+00,4.156927986549157517e+00
4.838988586656149060e+00,4.226653217199557666e+00,4.148431947550116128e+00,4.018580336430805033e+00,4.246232951538774003e+00,3.999768673493034665e+00,4.468206062592776640e+00,4.803289883152475959e+00,3.994277949981048792e+00,4.462752745031377977e+00,4.548437594627848135e+00,4.102228120369419528e+00,0.000000000000000000e+00,3.996612245656541162e+00,4.208370155451492955e+00,4.359694710727040956e+00,4.170349205969270834e+00,4.081988951955723088e+00,4.387167395864225661e+00,3.964006325433787836e+00,3.916538627956845708e+00,4.191278074963181943e+00,4.232176956065628382e+00,4.472646913333770513e+00,4.201522554114589525e+00,4.298174423944022493e+00,3.962061968143158808e+00,4.161743198140300137e+00,4.158444732820480993e+00,4.123326464627677268e+00,4.065905325584811436e+00,4.555964487093262072e+00,4.266124962764885176e+00,4.275846474078519144e+00,4.263061887167657105e+00,4.383637290738865211e+00,4.243871971878309779e+00,4.285123838918962313e+00,4.179905820599383759e+00,4.197455703249386438e+00
4.792428039736231327e+00,3.994031741209534303e+00,4.272349798621059236e+00,4.237146447333471677e+00,4.366016361952938851e+00,4.243681520846322996e+00,4.360216131564796704e+00,4.789488697507233717e+00,4.303693810709982692e+00,4.566411132770900494e+00,4.218593901832785598e+00,4.256246837939408501e+00,3.996612245656541162e+00,0.000000000000000000e+00,4.142364123546356858e+00,4.252338488586713261e+00,4.203072179313957157e+00,4.092049781955837240e+00,4.308782139564684144e+00,4.059145217037801068e+00,4.190510154509818896e+00,4.108580781843112817e+00,4.306166275511730923e+00,4.403182417610400634e+00,4.160838483552094402e+00,4.119964289777742650e+00,4.004614425841005243e+00,4.010224819359162751e+00,4.326747244684656657e+00,4.298860575405421436e+00,4.201025793571994349e+00,4.266210840839057106e+00,4.343619986332535099e+00,3.986155626286918441e+00,4.359387160438886077e+00,4.298565279023201846e+00,3.954522966627082692e+00,4.197095916044802699e+00,4.134154398866837887e+00,4.365894515616770555e+00
4.831863123883992195e+00,4.320877023817127238e+00,4.395906243303247862e+00,4.219064861338436501e+00,4.647173248999112438e+00,4.405851068759986333e+00,4.452051574026772762e+00,4.630199550892582394e+00,4.452265684824451064e+00,4.560116990356101851e+00,3.990679648411669334e+00,4.417507515882261870e+00,4.208370155451492955e+00,4.142364123546356858e+00,0.000000000000000000e+00,4.131274352272046535e+00,4.463790982710391653e+00,4.102349172713751102e+00,4.369782759788572335e+00,4.280940505458989520e+00,4.225288496534666649e+00,4.223641416797008219e+00,4.281134339328803939e+00,4.363954105828653951e+00,4.337723596398926240e+00,4.326880786605737939e+00,4.282458743827865177e+00,4.236322520993903495e+00,4.298052118758957540e+00,4.295628516572246092e+00,4.552012061331182302e+00,4.286785484315256411e+00,4.537103560596568386e+00,4.281783255577653158e+00,4.580172819649530602e+00,4.464756391165479066e+00,4.379466753041816318e+00,4.321206015489772234e+00,4.241819863057430418e+00,4.434132492812926429e+00
4.646763033237262697e+00,4.293747910518305844e+00,4.555421779858655817e+00,4.352804648811251731e+00,4.671622403184935379e+00,4.479947203572755221e+00,4.288849038508270262e+00,4.504334053854677222e+00,4.528459492763035499e+00,4.489139473773521516e+00,4.034895145359897128e+00,4.430097205940999316e+00,4.359694710727040956e+00,4.252338488586713261e+00,4.131274352272046535e+00,0.000000000000000000e+00,4.377704884762464665e+00,4.102893956842107670e+00,4.228573914190443261e+00,4.301054124156522107e+00,4.279166287965449733e+00,4.284026787924682722e+00,4.512747727625332494e+00,4.221363487278401827e+00,4.464575261045005128e+00,4.489373687235171495e+00,4.234037012766251884e+00,4.365129318563053751e+00,4.368739586215529158e+00,4.474703433328434343e+00,4.572863255418824657e+00,4.142479231800882289e+00,4.590938926014280774e+00,4.270818078793602091e+00,4.564921318797295235e+00,4.367683716649413128e+00,4.371195602670264968e+00,4.395663616634650772e+00,4.363369167306405672e+00,4.485101892028807491e+00
4.841890590012685180e+00,4.293514866226201043e+00,4.373527247302103405e+00,4.346055707471392360e+00,4.254711423902892697e+00,4.197273813884872418e+00,4.382608287857364893e+00,4.755603608088023293e+00,4.208075907318601594e+00,4.426579053451528800e+00,4.547079183849716877e+00,4.274086199105434858e+00,4.170349205969270834e+00,4.203072179313957157e+00,4.463790982710391653e+00,4.377704884762464665e+00,0.000000000000000000e+00,4.293416074940574312e+00,4.395161467943258238e+00,4.150626771995893805e+00,4.179544050470481054e+00,4.257504911212121712e+00,4.317418664118560123e+00,4.509246902309715033e+00,4.377259825498416745e+00,4.312786254865219604e+00,4.089081294904150177e+00,4.270314002494465022e+00,4.398993731439299282e+00,4.339399340706320274e+00,4.302555916488615573e+00,4.498138267580090499e+00,4.369897446434406696e+00,4.339265890342182352e+00,4.295163766463591770e+00,4.368223168104256260e+00,4.152737920555071405e+00,4.370481933843920253e+00,4.304591201041099602e+00,4.273077922865355482e+00
